index, elapse_time, susp_fl, susp_fr, susp_rl, susp_rr, acc_x, acc_y, acc_z, rot_x, rot_y, rot_z
19536, 929321, 37.50360, 37.45250, 52.11671, 20.08026, -68.62261, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19537, 929380, 37.35032, 38.06564, 52.11671, 20.64231, 69.90112, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19538, 929435, 35.66418, 39.34301, 52.11671, 23.29924, -106.61859, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19539, 929490, 33.56929, 40.41600, 52.11671, 26.16055, 33.13096, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19540, 929545, 32.24083, 41.79556, 52.11671, 27.38682, -143.38873, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19541, 929600, 32.44521, 42.66417, 52.11671, 27.43792, -3.64398, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19542, 929659, 32.34302, 42.66417, 52.11671, 26.92697, 133.65392, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19543, 929714, 32.29193, 42.45979, 52.11671, 25.70070, -41.63996, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19544, 929769, 32.24083, 41.99994, 52.11671, 25.34303, 96.88377, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19545, 929824, 32.24083, 41.94885, 52.11671, 25.39412, -79.63594, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19546, 929883, 32.85397, 42.05104, 52.11671, 24.27004, 58.88779, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19547, 929938, 32.95616, 41.74447, 52.11671, 23.55471, -117.63192, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19548, 929993, 33.10944, 41.69337, 52.11671, 23.60581, 22.11764, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19549, 930048, 33.00725, 41.02914, 52.11671, 24.01456, -154.40207, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19550, 930103, 33.00725, 41.13133, 52.11671, 23.29924, -14.65730, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19551, 930162, 33.00725, 41.28461, 52.11671, 23.24814, 123.86642, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19552, 930217, 32.85397, 41.48899, 52.11671, 23.65690, -51.42745, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19553, 930272, 32.44521, 41.43790, 52.11671, 23.55471, 87.09627, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19554, 930327, 32.18974, 41.33571, 52.11671, 23.60581, -89.42343, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19555, 930386, 32.49630, 41.54009, 52.11671, 24.32113, 49.10029, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19556, 930441, 32.80288, 41.79556, 52.11671, 25.03646, -127.41941, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19557, 930496, 32.03645, 41.64228, 52.11671, 25.44522, 12.33014, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19558, 930551, 31.32113, 41.43790, 52.11671, 25.90507, 149.62325, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19559, 930606, 31.47441, 42.10213, 52.11671, 26.97806, -25.67063, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19560, 930675, 31.78098, 42.76637, 52.11671, 28.66419, 112.85309, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19561, 930729, 30.65689, 42.56199, 52.11671, 30.75908, -62.44078, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19562, 930783, 29.37952, 42.81746, 52.11671, 32.18974, 76.08294, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19563, 930837, 29.73718, 43.48169, 52.11671, 32.54740, -100.43676, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19564, 930894, 29.78828, 44.40140, 52.11671, 32.70068, 39.31279, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19565, 930948, 28.66419, 44.35030, 52.11671, 32.90506, -137.20691, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19566, 931002, 27.23354, 44.19702, 52.11671, 33.00725, 2.54264, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19567, 931056, 27.69339, 44.96344, 52.11671, 33.00725, 138.60991, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19568, 931110, 28.86857, 45.88315, 52.11671, 33.00725, -36.68396, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19569, 931167, 28.15324, 45.57658, 52.11671, 33.00725, 101.83976, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19570, 931221, 26.67150, 45.62767, 52.11671, 33.10944, -73.45411, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19571, 931275, 28.10215, 46.08753, 52.11671, 33.00725, 65.06961, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19572, 931329, 28.40872, 46.54738, 52.11671, 32.95616, -111.45009, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19573, 931386, 27.13135, 45.47439, 52.11671, 32.95616, 28.29946, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19574, 931440, 26.56931, 44.24812, 52.11671, 32.95616, -148.22025, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19575, 931494, 26.77369, 44.75906, 52.11671, 24.47442, -8.47547, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19576, 931548, 27.59120, 44.96344, 52.11671, 27.18244, 128.82242, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19577, 931602, 29.63499, 43.37950, 52.16781, 29.27733, -46.47145, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19578, 931659, 29.27733, 35.20433, 52.11671, 27.48901, 92.05227, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19579, 931713, 29.94156, 36.63498, 52.11671, 28.35762, -84.46744, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19580, 931767, 30.81018, 37.50360, 52.11671, 29.22624, 54.05629, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19581, 931821, 29.32843, 38.47440, 52.11671, 29.78828, -122.46342, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19582, 931878, 28.86857, 38.47440, 52.11671, 29.17514, 17.28614, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19583, 931932, 28.40872, 38.72987, 52.11671, 29.27733, 154.57924, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19584, 931986, 28.76638, 39.29192, 52.11671, 29.58390, -20.71463, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19585, 932040, 29.99266, 40.62038, 52.11671, 28.51091, 117.80909, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19586, 932094, 30.96346, 41.64228, 52.11671, 27.59120, -57.48478, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19587, 932151, 30.55470, 41.99994, 52.11671, 28.25543, 81.03894, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19588, 932205, 30.04375, 41.89775, 52.11671, 29.53280, -95.48077, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19589, 932259, 30.24813, 42.05104, 52.11671, 29.89047, 43.04296, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19590, 932313, 30.40142, 42.66417, 52.11671, 29.83937, -133.47675, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19591, 932370, 30.29923, 42.86855, 52.11671, 29.73718, 6.27281, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19592, 932424, 30.24813, 42.86855, 52.11671, 30.70799, 142.34007, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19593, 932478, 30.04375, 43.17512, 52.11671, 31.21894, -32.95379, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19594, 932532, 30.04375, 43.99264, 52.11671, 31.06565, 105.56993, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19595, 932586, 29.89047, 44.81016, 52.11671, 31.01456, -69.72395, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19596, 932653, 29.27733, 44.75906, 52.11671, 31.67879, 68.79978, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19597, 932708, 28.86857, 44.55468, 52.11671, 31.72988, -107.71992, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19598, 932763, 28.15324, 44.40140, 52.11671, 31.83207, 32.02963, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19599, 932818, 28.15324, 44.35030, 52.11671, 31.83207, -144.49007, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19600, 932873, 28.35762, 44.65687, 52.11671, 30.45251, -4.74531, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19601, 932931, 29.17514, 44.70797, 52.11671, 28.15324, 132.55258, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19602, 932986, 29.12405, 44.75906, 52.11671, 27.74449, -42.74129, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19603, 933041, 28.97076, 44.65687, 52.11671, 27.74449, 95.78243, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19604, 933096, 29.37952, 44.70797, 52.11671, 27.99996, -80.73727, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19605, 933154, 29.99266, 45.47439, 52.11671, 27.59120, 57.78645, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19606, 933209, 29.83937, 45.62767, 52.11671, 27.48901, -118.73325, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19607, 933264, 29.37952, 45.06563, 52.11671, 28.76638, 21.01630, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19608, 933319, 29.78828, 44.75906, 52.11671, 29.12405, -155.50340, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19609, 933374, 30.40142, 44.75906, 52.11671, 26.82478, -15.75864, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19610, 933432, 30.75908, 43.68607, 52.11671, 25.90507, 122.76508, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19611, 933487, 31.62769, 42.56199, 52.11671, 25.95617, -52.52879, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19612, 933542, 32.90506, 42.56199, 52.11671, 24.83208, 85.99493, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19613, 933597, 33.31382, 42.10213, 52.11671, 22.48172, -90.52477, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19614, 933655, 33.00725, 40.62038, 52.11671, 22.37953, 47.99895, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19615, 933710, 33.36492, 40.62038, 52.11671, 22.99267, -128.52075, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19616, 933765, 34.43791, 40.77366, 52.11671, 23.14595, 11.22881, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19617, 933827, 34.48900, 40.56929, 52.11671, 22.83938, 148.52191, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19618, 933883, 34.18243, 40.41600, 52.11671, 23.04376, -26.77196, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19619, 933941, 34.08024, 40.72257, 52.11671, 23.40143, 111.75175, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19620, 933996, 34.02915, 40.72257, 52.11671, 23.40143, -63.54211, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19621, 934051, 33.67149, 40.56929, 52.11671, 23.35033, 74.98161, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19622, 934106, 33.21163, 40.67147, 52.11671, 23.40143, -101.53809, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19623, 934164, 33.41601, 41.33571, 52.11671, 23.40143, 38.21146, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19624, 934219, 33.21163, 41.38680, 52.11671, 23.91237, -138.30824, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19625, 934274, 32.95616, 41.48899, 52.11671, 25.03646, 1.44131, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19626, 934329, 32.59850, 41.59118, 52.11671, 26.05836, 137.50858, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19627, 934384, 31.98536, 41.64228, 52.11671, 26.16055, -37.78529, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19628, 934442, 31.67879, 41.64228, 52.11671, 26.21164, 100.73843, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19629, 934497, 31.62769, 41.48899, 52.11671, 26.72259, -74.55544, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19630, 934552, 31.32113, 41.38680, 52.11671, 27.13135, 63.96828, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19631, 934607, 31.27003, 41.54009, 52.06562, 27.18244, -112.55142, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19632, 934675, 31.16784, 41.64228, 52.06562, 27.28463, 27.19813, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19633, 934730, 31.11675, 41.64228, 52.06562, 27.84667, -149.32158, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19634, 934785, 31.06565, 41.59118, 52.06562, 28.05105, -9.57681, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19635, 934840, 31.06565, 41.69337, 52.11671, 28.35762, 127.72108, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19636, 934895, 31.52551, 42.25542, 52.06562, 28.71529, -47.57279, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19637, 934954, 30.91237, 42.35760, 52.11671, 29.12405, 90.95094, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19638, 935009, 28.81748, 42.10213, 52.11671, 29.43062, -85.56877, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19639, 935064, 28.91967, 42.66417, 52.11671, 29.37952, 52.95495, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19640, 935119, 29.83937, 43.63498, 52.06562, 29.27733, -123.56475, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19641, 935178, 29.94156, 43.89045, 52.11671, 29.68609, 16.18480, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19642, 935233, 29.37952, 43.83936, 52.11671, 31.16784, 153.47791, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19643, 935288, 29.22624, 44.29921, 52.11671, 31.98536, -21.81597, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19644, 935343, 29.22624, 45.11673, 52.11671, 32.03645, 116.70776, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19645, 935398, 29.27733, 45.52548, 52.11671, 32.13864, -58.58612, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19646, 935457, 29.07295, 45.88315, 52.11671, 32.44521, 79.93761, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19647, 935512, 28.97076, 46.24081, 52.06562, 32.39412, -96.58210, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19648, 935567, 28.91967, 46.64957, 52.11671, 32.39412, 41.94162, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19649, 935622, 28.97076, 47.21161, 52.11671, 32.49630, -134.57808, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19650, 935681, 28.97076, 47.26271, 52.11671, 32.49630, 5.17148, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19651, 935736, 28.81748, 47.41599, 52.11671, 32.44521, 141.23875, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19652, 935791, 29.12405, 46.95614, 52.11671, 31.47441, -34.05513, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19653, 935846, 29.12405, 46.29190, 52.06562, 31.16784, 104.46860, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19654, 935901, 29.78828, 46.34300, 52.11671, 31.37222, -70.82527, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19655, 935960, 30.19704, 46.18972, 52.21891, 30.60580, 67.69845, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19656, 936015, 30.09485, 45.21891, 52.11671, 27.94886, -108.82126, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19657, 936070, 29.89047, 43.32841, 52.11671, 28.30653, 30.92830, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19658, 936125, 30.24813, 42.76637, 52.11671, 28.30653, -145.59140, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19659, 936180, 31.72988, 43.22622, 52.06562, 27.38682, -5.84664, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19660, 936239, 32.18974, 43.02184, 52.11671, 27.18244, 131.45125, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19661, 936294, 29.37952, 41.33571, 52.11671, 27.59120, -43.84262, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19662, 936349, 29.02186, 41.02914, 52.11671, 27.99996, 94.68110, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19663, 936404, 30.29923, 42.05104, 52.11671, 26.92697, -81.83860, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19664, 936463, 30.81018, 42.35760, 52.06562, 25.24084, 56.68512, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19665, 936518, 30.14594, 42.10213, 52.11671, 26.62040, -119.83459, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19666, 936573, 30.14594, 42.30651, 52.11671, 27.33573, 19.91497, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19667, 936628, 30.70799, 42.81746, 52.11671, 27.28463, -156.60474, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19668, 936683, 30.65689, 43.07293, 52.21891, 28.45981, -16.85997, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19669, 936752, 28.91967, 42.71527, 52.11671, 29.78828, 121.66376, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19670, 936806, 29.32843, 43.43060, 52.11671, 29.78828, -53.63012, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19671, 936860, 30.45251, 44.81016, 52.06562, 29.32843, 84.89360, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19672, 936914, 29.94156, 44.60578, 52.11671, 29.89047, -91.62610, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
19673, 936971, 29.07295, 44.14592, 52.11671, 30.45251, 46.89762, 40.45243, 6.12916, 6.54392, 0.03406, 28.41375
